method,seed,sample_index,true_class,original_class,counterfactual_class,time_seconds,num_grad_updates_used,EN,IM1,IM2,is_satisfactory
F,43,2620,6,6,6,2.604450699989684,500,37.149161911010744,1.0,0.6370001435279846,0
A,44,2620,6,6,6,2.159021000028588,500,0.02598254963522777,1.0,0.7200047969818115,0
B,44,2620,6,6,6,2.7935740999528207,500,34.74257049560547,1.0,0.6522278785705566,0
C,44,2620,6,6,6,2.5697576999664307,500,29.253834915161132,1.0,0.5857987403869629,0
D,44,2620,6,6,6,3.08542929997202,500,37.20202560424805,1.0,0.6370465755462646,0
E,44,2620,6,6,6,1.9868207999970764,500,28.958549118041994,1.0,0.5875259041786194,0
F,44,2620,6,6,6,2.6034786000382155,500,37.149161911010744,1.0,0.6370001435279846,0
A,42,6804,6,6,6,2.1435602999990806,500,0.04369685600977391,1.0,0.686369001865387,0
B,42,6804,6,6,6,2.8502059999736957,500,35.290198516845706,1.0,0.6885323524475098,0
C,42,6804,6,6,6,2.5688977999961935,500,27.240435791015624,1.0,0.4698532223701477,0
D,42,6804,6,6,4,1.8165115999872796,297,37.35380973815918,0.999980628490448,0.5327779650688171,1
E,42,6804,6,6,6,1.9556940000038594,500,27.23821258544922,1.0,0.46983814239501953,0
F,42,6804,6,6,4,1.5727980000083335,302,37.373006439208986,0.9999809265136719,0.5343356132507324,1
A,43,6804,6,6,6,2.192059800028801,500,0.04369685600977391,1.0,0.686369001865387,0
B,43,6804,6,6,6,2.739663499989547,500,35.290198516845706,1.0,0.6885323524475098,0
C,43,6804,6,6,6,2.545727899996564,500,27.240435791015624,1.0,0.4698532223701477,0
D,43,6804,6,6,4,1.8241141000180505,297,37.35380973815918,0.999980628490448,0.5327779650688171,1
E,43,6804,6,6,6,2.0178799999994226,500,27.23821258544922,1.0,0.46983814239501953,0
F,43,6804,6,6,4,1.5658085999893956,302,37.373006439208986,0.9999809265136719,0.5343356132507324,1
A,44,6804,6,6,6,2.129002599976957,500,0.04369685600977391,1.0,0.686369001865387,0
B,44,6804,6,6,6,2.7540496000437997,500,35.290198516845706,1.0,0.6885323524475098,0
C,44,6804,6,6,6,2.5724653999786824,500,27.240435791015624,1.0,0.4698532223701477,0
D,44,6804,6,6,4,1.8246752999839373,297,37.35380973815918,0.999980628490448,0.5327779650688171,1
E,44,6804,6,6,6,2.0040912000113167,500,27.23821258544922,1.0,0.46983814239501953,0
F,44,6804,6,6,4,1.5491560000227764,302,37.373006439208986,0.9999809265136719,0.5343356132507324,1
A,42,5810,6,6,6,2.1695414999849163,500,0.04476557022426278,1.0,0.5453979969024658,0
B,42,5810,6,6,5,2.0125692000146955,367,46.9790901184082,0.13963660597801208,0.05347568541765213,1
C,42,5810,6,6,6,2.571458899998106,500,23.452490997314452,1.0,0.40624284744262695,0
D,42,5810,6,6,6,3.0916266000131145,500,39.859552001953126,1.0,0.46184438467025757,0
E,42,5810,6,6,6,2.0705718000535853,500,23.448645782470702,1.0,0.40638598799705505,0
F,42,5810,6,6,6,2.5954129999736324,500,39.869625854492185,1.0,0.46127668023109436,0
A,43,5810,6,6,6,2.09055319998879,500,0.04476557022426278,1.0,0.5453979969024658,0
B,43,5810,6,6,5,2.07940069999313,367,46.9790901184082,0.13963660597801208,0.05347568541765213,1
C,43,5810,6,6,6,2.5516530000022613,500,23.452490997314452,1.0,0.40624284744262695,0
D,43,5810,6,6,6,3.0696580999647267,500,39.859552001953126,1.0,0.46184438467025757,0
E,43,5810,6,6,6,2.0212742000003345,500,23.448645782470702,1.0,0.40638598799705505,0
F,43,5810,6,6,6,2.5977874999516644,500,39.869625854492185,1.0,0.46127668023109436,0
A,44,5810,6,6,6,2.122500500001479,500,0.04476557022426278,1.0,0.5453979969024658,0
B,44,5810,6,6,5,2.0267399000003934,367,46.9790901184082,0.13963660597801208,0.05347568541765213,1
C,44,5810,6,6,6,2.5195778999477625,500,23.452490997314452,1.0,0.40624284744262695,0
D,44,5810,6,6,6,3.054906299978029,500,39.859552001953126,1.0,0.46184438467025757,0
E,44,5810,6,6,6,2.055188900034409,500,23.448645782470702,1.0,0.40638598799705505,0
F,44,5810,6,6,6,2.579499499988742,500,39.869625854492185,1.0,0.46127668023109436,0
A,42,445,6,6,0,0.013740600028540939,3,0.5801956534385682,0.3005671501159668,0.07599303871393204,1
B,42,445,6,6,0,0.08344039996154606,16,9.535376644134523,0.20544452965259552,0.059723056852817535,1
C,42,445,6,6,0,0.1040080999955535,19,12.008282947540284,0.35916459560394287,0.07083894312381744,1
D,42,445,6,6,0,0.11528420000104234,19,11.488561820983886,0.3148013949394226,0.0659409686923027,1
E,42,445,6,6,0,0.0770263999584131,18,11.481200313568117,0.3586602210998535,0.07075438648462296,1
F,42,445,6,6,0,0.09720429999288172,19,11.522620677947998,0.3147883117198944,0.06586774438619614,1
A,43,445,6,6,0,0.014486399944871664,3,0.5801956534385682,0.3005671501159668,0.07599303871393204,1
B,43,445,6,6,0,0.09236810001311824,16,9.535376644134523,0.20544452965259552,0.059723056852817535,1
C,43,445,6,6,0,0.10242219996871427,19,12.008282947540284,0.35916459560394287,0.07083894312381744,1
D,43,445,6,6,0,0.12030389998108149,19,11.488561820983886,0.3148013949394226,0.0659409686923027,1
E,43,445,6,6,0,0.07274079998023808,18,11.481200313568117,0.3586602210998535,0.07075438648462296,1
F,43,445,6,6,0,0.09219200001098216,19,11.522620677947998,0.3147883117198944,0.06586774438619614,1
A,44,445,6,6,0,0.012841199990361929,3,0.5801956534385682,0.3005671501159668,0.07599303871393204,1
B,44,445,6,6,0,0.08747490000678226,16,9.535376644134523,0.20544452965259552,0.059723056852817535,1
C,44,445,6,6,0,0.0946678999462165,19,12.008282947540284,0.35916459560394287,0.07083894312381744,1
D,44,445,6,6,0,0.11380250001093373,19,11.488561820983886,0.3148013949394226,0.0659409686923027,1
E,44,445,6,6,0,0.08657360001234338,18,11.481200313568117,0.3586602210998535,0.07075438648462296,1
F,44,445,6,6,0,0.09442509996006265,19,11.522620677947998,0.3147883117198944,0.06586774438619614,1
A,42,4547,6,6,4,0.02460060000885278,5,0.8359749823808671,1.0000019073486328,0.6009532809257507,1
B,42,4547,6,6,6,2.768590200052131,500,29.1077579498291,1.0,0.5728926062583923,0
C,42,4547,6,6,4,0.04051710001658648,8,4.602266883850097,0.9999620318412781,0.5084745287895203,1
D,42,4547,6,6,4,0.05296300002373755,9,5.0704110145568855,0.9999734163284302,0.5065252184867859,1
E,42,4547,6,6,4,0.032600499980617315,8,4.611787104606629,0.9999620318412781,0.5074287056922913,1
F,42,4547,6,6,4,0.047536500031128526,9,5.062711143493653,0.9999724626541138,0.5066795349121094,1
A,43,4547,6,6,4,0.021947399945929646,5,0.8359749823808671,1.0000019073486328,0.6009532809257507,1
B,43,4547,6,6,6,2.7677088999771513,500,29.1077579498291,1.0,0.5728926062583923,0
C,43,4547,6,6,4,0.03818089998094365,8,4.602266883850097,0.9999620318412781,0.5084745287895203,1
D,43,4547,6,6,4,0.05950109998229891,9,5.0704110145568855,0.9999734163284302,0.5065252184867859,1
E,43,4547,6,6,4,0.03241620003245771,8,4.611787104606629,0.9999620318412781,0.5074287056922913,1
F,43,4547,6,6,4,0.04182300000684336,9,5.062711143493653,0.9999724626541138,0.5066795349121094,1
A,44,4547,6,6,4,0.02368039998691529,5,0.8359749823808671,1.0000019073486328,0.6009532809257507,1
B,44,4547,6,6,6,2.90245049999794,500,29.1077579498291,1.0,0.5728926062583923,0
C,44,4547,6,6,4,0.045241400017403066,8,4.602266883850097,0.9999620318412781,0.5084745287895203,1
D,44,4547,6,6,4,0.05312689999118447,9,5.0704110145568855,0.9999734163284302,0.5065252184867859,1
E,44,4547,6,6,4,0.03389479999896139,8,4.611787104606629,0.9999620318412781,0.5074287056922913,1
F,44,4547,6,6,4,0.04639079998014495,9,5.062711143493653,0.9999724626541138,0.5066795349121094,1
A,42,1569,6,6,4,0.0042693999712355435,1,0.5219206735491753,0.999996542930603,0.5520721673965454,1
B,42,1569,6,6,4,0.03647400002228096,6,2.348898792266846,0.999991238117218,0.5448898077011108,1
C,42,1569,6,6,4,0.015739599999506027,3,1.5840060234069826,0.999990701675415,0.5146551728248596,1
D,42,1569,6,6,4,0.028398700000252575,4,2.208659327030182,0.9999868273735046,0.5009081363677979,1
E,42,1569,6,6,4,0.016163199965376407,3,1.5819482266902924,0.9999905824661255,0.5146671533584595,1
F,42,1569,6,6,4,0.020497199962846935,4,2.2129532337188724,0.9999865293502808,0.5008306503295898,1
A,43,1569,6,6,4,0.005069699953310192,1,0.5219206735491753,0.999996542930603,0.5520721673965454,1
B,43,1569,6,6,4,0.0341904999804683,6,2.348898792266846,0.999991238117218,0.5448898077011108,1
C,43,1569,6,6,4,0.020418799947947264,3,1.5840060234069826,0.999990701675415,0.5146551728248596,1
D,43,1569,6,6,4,0.030020000005606562,4,2.208659327030182,0.9999868273735046,0.5009081363677979,1
E,43,1569,6,6,4,0.013849100039806217,3,1.5819482266902924,0.9999905824661255,0.5146671533584595,1
F,43,1569,6,6,4,0.026156899984925985,4,2.2129532337188724,0.9999865293502808,0.5008306503295898,1
A,44,1569,6,6,4,0.006552100006956607,1,0.5219206735491753,0.999996542930603,0.5520721673965454,1
B,44,1569,6,6,4,0.04191430000355467,6,2.348898792266846,0.999991238117218,0.5448898077011108,1
C,44,1569,6,6,4,0.019230899983085692,3,1.5840060234069826,0.999990701675415,0.5146551728248596,1
D,44,1569,6,6,4,0.027167899999767542,4,2.208659327030182,0.9999868273735046,0.5009081363677979,1
E,44,1569,6,6,4,0.015038799960166216,3,1.5819482266902924,0.9999905824661255,0.5146671533584595,1
F,44,1569,6,6,4,0.02520629996433854,4,2.2129532337188724,0.9999865293502808,0.5008306503295898,1
A,42,4875,6,6,6,2.2001679000095464,500,0.029364722402533516,1.0,0.7008068561553955,0
B,42,4875,6,6,6,2.6897339999559335,500,39.376852416992186,1.0,0.6194546222686768,0
C,42,4875,6,6,6,2.508103000000119,500,36.5554874420166,1.0,0.5380827188491821,0
D,42,4875,6,6,6,3.082493399968371,500,48.06947021484375,1.0,0.6099148392677307,0
E,42,4875,6,6,6,2.061307600000873,500,36.415641403198244,1.0,0.5402290225028992,0
F,42,4875,6,6,6,2.602879900019616,500,48.091017150878905,1.0,0.6101179718971252,0
A,43,4875,6,6,6,2.1111164999892935,500,0.029364722402533516,1.0,0.7008068561553955,0
B,43,4875,6,6,6,2.7638600999489427,500,39.376852416992186,1.0,0.6194546222686768,0
C,43,4875,6,6,6,2.59165600000415,500,36.5554874420166,1.0,0.5380827188491821,0
D,43,4875,6,6,6,3.1250781000126153,500,48.06947021484375,1.0,0.6099148392677307,0
E,43,4875,6,6,6,2.0851699999766424,500,36.415641403198244,1.0,0.5402290225028992,0
F,43,4875,6,6,6,2.7806318000075407,500,48.091017150878905,1.0,0.6101179718971252,0
A,44,4875,6,6,6,2.2317535000038333,500,0.029364722402533516,1.0,0.7008068561553955,0
B,44,4875,6,6,6,2.81237770000007,500,39.376852416992186,1.0,0.6194546222686768,0
C,44,4875,6,6,6,2.5781849999912083,500,36.5554874420166,1.0,0.5380827188491821,0
D,44,4875,6,6,6,3.0578485000296496,500,48.06947021484375,1.0,0.6099148392677307,0
E,44,4875,6,6,6,1.9845246000331827,500,36.415641403198244,1.0,0.5402290225028992,0
F,44,4875,6,6,6,2.6179364999989048,500,48.091017150878905,1.0,0.6101179718971252,0
A,42,5171,6,6,6,2.130449899996165,500,0.03154086674912833,1.0,0.6873937249183655,0
B,42,5171,6,6,6,2.7678160999785177,500,31.84035720825195,1.0,0.6197220683097839,0
C,42,5171,6,6,6,2.5333113000378944,500,29.9365966796875,1.0,0.4144233465194702,0
D,42,5171,6,6,6,3.0784375999937765,500,37.83029365539551,1.0,0.4800860583782196,0
E,42,5171,6,6,6,2.0378306999919005,500,29.81668167114258,1.0,0.4145691990852356,0
F,42,5171,6,6,6,2.616547800018452,500,37.831071853637695,1.0,0.47983938455581665,0
A,43,5171,6,6,6,2.1750327000045218,500,0.03154086674912833,1.0,0.6873937249183655,0
B,43,5171,6,6,6,2.7842612999957055,500,31.84035720825195,1.0,0.6197220683097839,0
C,43,5171,6,6,6,2.533933700004127,500,29.9365966796875,1.0,0.4144233465194702,0
D,43,5171,6,6,6,3.0624045000295155,500,37.83029365539551,1.0,0.4800860583782196,0
E,43,5171,6,6,6,1.9684152999543585,500,29.81668167114258,1.0,0.4145691990852356,0
F,43,5171,6,6,6,2.5909740999923088,500,37.831071853637695,1.0,0.47983938455581665,0
A,44,5171,6,6,6,2.18834870000137,500,0.03154086674912833,1.0,0.6873937249183655,0
B,44,5171,6,6,6,2.761443399998825,500,31.84035720825195,1.0,0.6197220683097839,0
C,44,5171,6,6,6,2.5151889999979176,500,29.9365966796875,1.0,0.4144233465194702,0
D,44,5171,6,6,6,3.276682600029744,500,37.83029365539551,1.0,0.4800860583782196,0
E,44,5171,6,6,6,2.074436999973841,500,29.81668167114258,1.0,0.4145691990852356,0
F,44,5171,6,6,6,2.59553530003177,500,37.831071853637695,1.0,0.47983938455581665,0
A,42,1292,6,6,6,2.2110638999729417,500,0.06229880810715258,1.0,0.7038350105285645,0
B,42,1292,6,6,6,2.7652046000002883,500,26.60888328552246,1.0,0.6864124536514282,0
C,42,1292,6,6,6,2.547157499997411,500,18.78578929901123,1.0,0.5653394460678101,0
D,42,1292,6,6,5,0.3501252999994904,56,20.36586399078369,0.13210538029670715,0.04590781033039093,1
E,42,1292,6,6,6,1.9882765000220388,500,18.852501106262206,1.0,0.5670563578605652,0
F,42,1292,6,6,5,0.3051080000004731,57,20.522269821166994,0.13196901977062225,0.04601394757628441,1
A,43,1292,6,6,6,2.182468199986033,500,0.06229880810715258,1.0,0.7038350105285645,0
B,43,1292,6,6,6,2.847144700004719,500,26.60888328552246,1.0,0.6864124536514282,0
C,43,1292,6,6,6,2.5552679000538774,500,18.78578929901123,1.0,0.5653394460678101,0
D,43,1292,6,6,5,0.3447184999822639,56,20.36586399078369,0.13210538029670715,0.04590781033039093,1
E,43,1292,6,6,6,2.0140498999971896,500,18.852501106262206,1.0,0.5670563578605652,0
F,43,1292,6,6,5,0.3032033999916166,57,20.522269821166994,0.13196901977062225,0.04601394757628441,1
A,44,1292,6,6,6,2.154539700015448,500,0.06229880810715258,1.0,0.7038350105285645,0
B,44,1292,6,6,6,2.7893637000233866,500,26.60888328552246,1.0,0.6864124536514282,0
C,44,1292,6,6,6,2.5433201999985613,500,18.78578929901123,1.0,0.5653394460678101,0
D,44,1292,6,6,5,0.35254639998311177,56,20.36586399078369,0.13210538029670715,0.04590781033039093,1
E,44,1292,6,6,6,2.0397445000126027,500,18.852501106262206,1.0,0.5670563578605652,0
F,44,1292,6,6,5,0.3256114000105299,57,20.522269821166994,0.13196901977062225,0.04601394757628441,1
A,42,6685,6,6,6,2.212983500037808,500,0.03001936349901371,1.0,0.5490224361419678,0
B,42,6685,6,6,6,2.8803224000148475,500,55.588250732421876,1.0,0.41170546412467957,0
C,42,6685,6,6,6,2.5143929999903776,500,27.435772323608397,1.0,0.37836650013923645,0
D,42,6685,6,6,6,3.1124091999954544,500,43.22129516601562,1.0,0.4294467866420746,0
E,42,6685,6,6,6,1.9943141000112519,500,27.435755920410156,1.0,0.37835052609443665,0
F,42,6685,6,6,6,2.5650442000478506,500,43.077127075195314,1.0,0.42917972803115845,0
A,43,6685,6,6,6,2.144857299979776,500,0.03001936349901371,1.0,0.5490224361419678,0
B,43,6685,6,6,6,2.8160409000120126,500,55.588250732421876,1.0,0.41170546412467957,0
C,43,6685,6,6,6,2.5445044999942183,500,27.435772323608397,1.0,0.37836650013923645,0
D,43,6685,6,6,6,3.0372100999811664,500,43.22129516601562,1.0,0.4294467866420746,0
E,43,6685,6,6,6,2.0211398000246845,500,27.435755920410156,1.0,0.37835052609443665,0
F,43,6685,6,6,6,2.5427425999660045,500,43.077127075195314,1.0,0.42917972803115845,0
A,44,6685,6,6,6,2.126441699976567,500,0.03001936349901371,1.0,0.5490224361419678,0
B,44,6685,6,6,6,2.7592671999591403,500,55.588250732421876,1.0,0.41170546412467957,0
C,44,6685,6,6,6,2.5363187000039034,500,27.435772323608397,1.0,0.37836650013923645,0
D,44,6685,6,6,6,3.0457865999778733,500,43.22129516601562,1.0,0.4294467866420746,0
E,44,6685,6,6,6,2.0232268000254408,500,27.435755920410156,1.0,0.37835052609443665,0
F,44,6685,6,6,6,2.614294000028167,500,43.077127075195314,1.0,0.42917972803115845,0
A,42,3378,7,7,7,2.201205600053072,500,0.03183713693870232,1.0,0.5307521820068359,0
B,42,3378,7,7,7,2.7649573999806307,500,24.982939147949217,1.0,0.5697525143623352,0
C,42,3378,7,7,9,2.3471435999963433,460,11.290548324584961,0.9999960064888,0.4863620102405548,1
D,42,3378,7,7,7,3.0519761000177823,500,21.76242446899414,1.0,0.5053986310958862,0
E,42,3378,7,7,7,1.9823410999961197,500,10.988649272918702,1.0,0.48862892389297485,0
F,42,3378,7,7,7,2.5921678000013344,500,21.71637077331543,1.0,0.5058278441429138,0
A,43,3378,7,7,7,2.2176717999973334,500,0.03183713693870232,1.0,0.5307521820068359,0
B,43,3378,7,7,7,2.8047489000018686,500,24.982939147949217,1.0,0.5697525143623352,0
C,43,3378,7,7,9,2.3473857999779284,460,11.290548324584961,0.9999960064888,0.4863620102405548,1
D,43,3378,7,7,7,3.050668100011535,500,21.76242446899414,1.0,0.5053986310958862,0
E,43,3378,7,7,7,2.0224915000144392,500,10.988649272918702,1.0,0.48862892389297485,0
F,43,3378,7,7,7,2.579027200001292,500,21.71637077331543,1.0,0.5058278441429138,0
A,44,3378,7,7,7,2.1511945000384003,500,0.03183713693870232,1.0,0.5307521820068359,0
B,44,3378,7,7,7,2.7812939999857917,500,24.982939147949217,1.0,0.5697525143623352,0
C,44,3378,7,7,9,2.3699485000106506,460,11.290548324584961,0.9999960064888,0.4863620102405548,1
D,44,3378,7,7,7,3.361732200020924,500,21.76242446899414,1.0,0.5053986310958862,0
E,44,3378,7,7,7,2.1945440999697894,500,10.988649272918702,1.0,0.48862892389297485,0
F,44,3378,7,7,7,2.7129019999993034,500,21.71637077331543,1.0,0.5058278441429138,0
A,42,6069,7,7,7,2.1501197000034153,500,0.03450429831282236,1.0,0.6719344854354858,0
B,42,6069,7,7,7,2.7786264999886043,500,29.459961700439454,1.0,0.6750811338424683,0
C,42,6069,7,7,9,0.6096153000253253,121,43.94425277709961,0.9999067187309265,0.5309420228004456,1
D,42,6069,7,7,7,3.045300199999474,500,44.93252792358398,1.0,0.6185933947563171,0
E,42,6069,7,7,9,0.4598225000081584,116,44.27830352783203,0.999911367893219,0.5279107689857483,1
F,42,6069,7,7,7,2.588090499979444,500,44.97812042236328,1.0,0.6198084354400635,0
A,43,6069,7,7,7,2.091462299984414,500,0.03450429831282236,1.0,0.6719344854354858,0
B,43,6069,7,7,7,2.822996700007934,500,29.459961700439454,1.0,0.6750811338424683,0
C,43,6069,7,7,9,0.6168874999857508,121,43.94425277709961,0.9999067187309265,0.5309420228004456,1
D,43,6069,7,7,7,3.0621652000118047,500,44.93252792358398,1.0,0.6185933947563171,0
E,43,6069,7,7,9,0.47803219995694235,116,44.27830352783203,0.999911367893219,0.5279107689857483,1
F,43,6069,7,7,7,2.5696674999780953,500,44.97812042236328,1.0,0.6198084354400635,0
A,44,6069,7,7,7,2.1607337999739684,500,0.03450429831282236,1.0,0.6719344854354858,0
B,44,6069,7,7,7,2.8276338999858126,500,29.459961700439454,1.0,0.6750811338424683,0
C,44,6069,7,7,9,0.6164566000225022,121,43.94425277709961,0.9999067187309265,0.5309420228004456,1
D,44,6069,7,7,7,3.0702574999886565,500,44.93252792358398,1.0,0.6185933947563171,0
E,44,6069,7,7,9,0.4605753000359982,116,44.27830352783203,0.999911367893219,0.5279107689857483,1
F,44,6069,7,7,7,2.5717402000445873,500,44.97812042236328,1.0,0.6198084354400635,0
A,42,3054,7,7,7,2.127509900019504,500,0.02632323702564463,1.0,0.5490061640739441,0
B,42,3054,7,7,7,2.756736700015608,500,33.12627754211426,1.0,0.5612098574638367,0
C,42,3054,7,7,9,0.14906530000735074,28,12.314375972747804,0.999919056892395,0.416117399930954,1
D,42,3054,7,7,7,3.0670393999898806,500,25.74061813354492,1.0,0.459657222032547,0
E,42,3054,7,7,9,0.10369179997360334,27,12.104132080078125,0.9999200105667114,0.4150146543979645,1
F,42,3054,7,7,7,2.5475229999865405,500,25.658570861816408,1.0,0.4599713087081909,0
A,43,3054,7,7,7,2.141790800029412,500,0.02632323702564463,1.0,0.5490061640739441,0
B,43,3054,7,7,7,2.7790760000352748,500,33.12627754211426,1.0,0.5612098574638367,0
C,43,3054,7,7,9,0.14346069999737665,28,12.314375972747804,0.999919056892395,0.416117399930954,1
D,43,3054,7,7,7,3.066521000000648,500,25.74061813354492,1.0,0.459657222032547,0
E,43,3054,7,7,9,0.1147431000135839,27,12.104132080078125,0.9999200105667114,0.4150146543979645,1
F,43,3054,7,7,7,2.6010531000210904,500,25.658570861816408,1.0,0.4599713087081909,0
A,44,3054,7,7,7,2.1395329000079073,500,0.02632323702564463,1.0,0.5490061640739441,0
B,44,3054,7,7,7,2.7716939999954775,500,33.12627754211426,1.0,0.5612098574638367,0
C,44,3054,7,7,9,0.14304819999961182,28,12.314375972747804,0.999919056892395,0.416117399930954,1
D,44,3054,7,7,7,3.0703907000133768,500,25.74061813354492,1.0,0.459657222032547,0
E,44,3054,7,7,9,0.10833619994809851,27,12.104132080078125,0.9999200105667114,0.4150146543979645,1
F,44,3054,7,7,7,2.496910799993202,500,25.658570861816408,1.0,0.4599713087081909,0
A,42,9852,7,7,7,2.1286060999846086,500,0.023104191705351697,1.0,0.27687516808509827,0
B,42,9852,7,7,1,0.6310701000038534,116,27.78301010131836,0.9999964237213135,0.3776303231716156,1
C,42,9852,7,7,9,0.37421129998983815,68,14.303117179870606,0.9998599886894226,0.32973262667655945,1
D,42,9852,7,7,9,0.3647720000008121,60,15.131499671936036,0.9999934434890747,0.36848315596580505,1
E,42,9852,7,7,9,0.27632760000415146,68,14.285171699523925,0.9998658299446106,0.3297528028488159,1
F,42,9852,7,7,9,0.33365809998940676,63,15.578446197509766,0.9999914169311523,0.37204012274742126,1
A,43,9852,7,7,7,2.1224749000393786,500,0.023104191705351697,1.0,0.27687516808509827,0
B,43,9852,7,7,1,0.6248274999670684,116,27.78301010131836,0.9999964237213135,0.3776303231716156,1
C,43,9852,7,7,9,0.3547292999573983,68,14.303117179870606,0.9998599886894226,0.32973262667655945,1
D,43,9852,7,7,9,0.3742515000049025,60,15.131499671936036,0.9999934434890747,0.36848315596580505,1
E,43,9852,7,7,9,0.26349719997961074,68,14.285171699523925,0.9998658299446106,0.3297528028488159,1
F,43,9852,7,7,9,0.31916729995282367,63,15.578446197509766,0.9999914169311523,0.37204012274742126,1
A,44,9852,7,7,7,2.175616800028365,500,0.023104191705351697,1.0,0.27687516808509827,0
B,44,9852,7,7,1,0.660325400007423,116,27.78301010131836,0.9999964237213135,0.3776303231716156,1
C,44,9852,7,7,9,0.37428489996818826,68,14.303117179870606,0.9998599886894226,0.32973262667655945,1
D,44,9852,7,7,9,0.36256609996780753,60,15.131499671936036,0.9999934434890747,0.36848315596580505,1
E,44,9852,7,7,9,0.2835936999763362,68,14.285171699523925,0.9998658299446106,0.3297528028488159,1
F,44,9852,7,7,9,0.3331915999879129,63,15.578446197509766,0.9999914169311523,0.37204012274742126,1
A,42,2710,7,7,7,2.145927599980496,500,0.03763968550483696,0.9999999403953552,0.21947011351585388,0
B,42,2710,7,7,7,2.7783535000053234,500,27.056333160400392,0.9999999403953552,0.4144570231437683,0
C,42,2710,7,7,3,0.16468379995785654,32,12.700839614868165,0.4208046495914459,0.058217886835336685,1
D,42,2710,7,7,3,0.1751506000291556,28,11.891445064544678,0.3259234130382538,0.0517212375998497,1
E,42,2710,7,7,3,0.12985480000497773,33,13.012042236328124,0.4236014783382416,0.058442603796720505,1
F,42,2710,7,7,3,0.14684309996664524,28,11.836629486083986,0.32416513562202454,0.051608335226774216,1
A,43,2710,7,7,7,2.1473918999545276,500,0.03763968550483696,0.9999999403953552,0.21947011351585388,0
B,43,2710,7,7,7,2.740452700003516,500,27.056333160400392,0.9999999403953552,0.4144570231437683,0
C,43,2710,7,7,3,0.15864979999605566,32,12.700839614868165,0.4208046495914459,0.058217886835336685,1
D,43,2710,7,7,3,0.1866559000336565,28,11.891445064544678,0.3259234130382538,0.0517212375998497,1
E,43,2710,7,7,3,0.13250210002297536,33,13.012042236328124,0.4236014783382416,0.058442603796720505,1
F,43,2710,7,7,3,0.15193779999390244,28,11.836629486083986,0.32416513562202454,0.051608335226774216,1
A,44,2710,7,7,7,2.1560610000160523,500,0.03763968550483696,0.9999999403953552,0.21947011351585388,0
B,44,2710,7,7,7,2.7686149000073783,500,27.056333160400392,0.9999999403953552,0.4144570231437683,0
C,44,2710,7,7,3,0.16217419999884441,32,12.700839614868165,0.4208046495914459,0.058217886835336685,1
D,44,2710,7,7,3,0.18429180001839995,28,11.891445064544678,0.3259234130382538,0.0517212375998497,1
E,44,2710,7,7,3,0.13736420002533123,33,13.012042236328124,0.4236014783382416,0.058442603796720505,1
F,44,2710,7,7,3,0.13714449998224154,28,11.836629486083986,0.32416513562202454,0.051608335226774216,1
A,42,7978,7,7,7,2.1177244000136852,500,0.02802076555672102,1.0,0.7524621486663818,0
B,42,7978,7,7,7,2.7625476999673992,500,46.29273986816406,1.0,0.6521307229995728,0
C,42,7978,7,7,7,2.5710357999778353,500,39.30933609008789,1.0,0.5883948802947998,0
D,42,7978,7,7,2,0.4658437999896705,76,37.96692390441895,0.14037078619003296,0.04062357917428017,1
E,42,7978,7,7,7,2.01373569999123,500,39.23242874145508,1.0,0.5890706181526184,0
F,42,7978,7,7,2,0.41538239998044446,76,37.94964179992676,0.14023971557617188,0.04060658812522888,1
A,43,7978,7,7,7,2.1760451999725774,500,0.02802076555672102,1.0,0.7524621486663818,0
B,43,7978,7,7,7,2.7968150000087917,500,46.29273986816406,1.0,0.6521307229995728,0
C,43,7978,7,7,7,2.536494500003755,500,39.30933609008789,1.0,0.5883948802947998,0
D,43,7978,7,7,2,0.48346060002222657,76,37.96692390441895,0.14037078619003296,0.04062357917428017,1
E,43,7978,7,7,7,2.0193889000220224,500,39.23242874145508,1.0,0.5890706181526184,0
F,43,7978,7,7,2,0.37498359999153763,76,37.94964179992676,0.14023971557617188,0.04060658812522888,1
A,44,7978,7,7,7,2.1354259000509046,500,0.02802076555672102,1.0,0.7524621486663818,0
B,44,7978,7,7,7,2.775599000044167,500,46.29273986816406,1.0,0.6521307229995728,0
C,44,7978,7,7,7,2.556566500046756,500,39.30933609008789,1.0,0.5883948802947998,0
D,44,7978,7,7,2,0.47975870000664145,76,37.96692390441895,0.14037078619003296,0.04062357917428017,1
E,44,7978,7,7,7,1.9859660999500193,500,39.23242874145508,1.0,0.5890706181526184,0
F,44,7978,7,7,2,0.39332050003577024,76,37.94964179992676,0.14023971557617188,0.04060658812522888,1
A,42,5560,7,7,7,2.161220100009814,500,0.026403958955779672,1.0,0.5950981378555298,0
B,42,5560,7,7,7,2.746208700002171,500,33.023888778686526,1.0,0.618621289730072,0
C,42,5560,7,7,9,0.1682270000455901,31,12.145050716400146,0.9999620914459229,0.5358514189720154,1
D,42,5560,7,7,9,0.208734700048808,33,13.85097599029541,0.9999983906745911,0.5781897306442261,1
E,42,5560,7,7,9,0.123194899992086,31,12.139088916778565,0.9999622702598572,0.5360132455825806,1
F,42,5560,7,7,9,0.17726150003727525,33,13.85068359375,0.9999980330467224,0.5783307552337646,1
A,43,5560,7,7,7,2.141533000045456,500,0.026403958955779672,1.0,0.5950981378555298,0
